"","gender","age","region","subjectID","experimentName","item","verbtype","complementizer","prosody","naturalness","veridicality","comment"
"1141","M","20s","nonUS",9.17e+14,"veridicality-pilot2","marry","al","go","MV",5,4,""
"1142","M","20s","nonUS",9.17e+14,"veridicality-pilot2","come","gieok","go","MV",6,4,""
"1143","M","20s","nonUS",9.17e+14,"veridicality-pilot2","come","gieok","jul1","MV",2,4,""
"1144","M","20s","nonUS",9.17e+14,"veridicality-pilot2","painter","alanae","go","MV",3,4,""
"1145","M","20s","NE",9.09e+12,"veridicality-pilot2","come","alanae","jul2","EV",4,6,""
"1146","M","20s","NE",9.09e+12,"veridicality-pilot2","painter","moreu","go","EV",1,1,""
"1147","M","20s","NE",9.09e+12,"veridicality-pilot2","painter","mit","go","MV",5,4,""
"1148","M","20s","NE",9.09e+12,"veridicality-pilot2","painter","al","jul2","ES",4,1,""
"1149","M","20s","NE",9.09e+12,"veridicality-pilot2","come","ggameok","jul2","MV",6,7,""
"1150","M","20s","NE",9.09e+12,"veridicality-pilot2","marry","al","jul2","MV",5,5,""
"1151","M","20s","NE",9.09e+12,"veridicality-pilot2","come","alanae","go","ES",6,7,""
"1152","M","20s","NE",9.09e+12,"veridicality-pilot2","come","gieok","jul2","MV",3,5,""
"1153","M","20s","NE",9.09e+12,"veridicality-pilot2","marry","gieok","jul2","ES",6,5,""
"1154","M","20s","NE",9.09e+12,"veridicality-pilot2","marry","ggameok","jul2","ES",5,6,""
"1155","M","20s","NE",9.09e+12,"veridicality-pilot2","marry","moreu","go","MV",3,6,""
"1156","M","20s","NE",9.09e+12,"veridicality-pilot2","marry","al","go","MV",6,2,""
"1157","M","20s","NE",9.09e+12,"veridicality-pilot2","come","gieok","go","MV",7,2,""
"1158","M","20s","NE",9.09e+12,"veridicality-pilot2","marry","moreu","jul2","MV",7,7,""
"1159","M","20s","NE",9.09e+12,"veridicality-pilot2","painter","moreu","jul2","ES",6,1,""
"1160","M","20s","NE",9.09e+12,"veridicality-pilot2","painter","alanae","jul2","MV",3,7,""
"1161","M","20s","NE",9.09e+12,"veridicality-pilot2","marry","ggameok","go","EV",3,3,""
"1162","M","20s","NE",9.09e+12,"veridicality-pilot2","painter","alanae","go","MV",5,7,""
"1163","M","20s","NE",9.09e+12,"veridicality-pilot2","come","ggameok","go","MV",3,7,""
"1164","M","20s","NE",9.09e+12,"veridicality-pilot2","come","mit","jul2","EV",4,2,""
"1165","M","20s","NE",9.09e+12,"veridicality-pilot2","marry","gieok","go","EV",7,4,""
"1166","M","20s","NE",9.09e+12,"veridicality-pilot2","painter","al","go","EV",7,4,""
"1167","M","20s","NE",9.09e+12,"veridicality-pilot2","come","mit","go","ES",7,3,""
"1168","M","20s","NE",9.09e+12,"veridicality-pilot2","painter","mit","jul2","MV",7,3,""
"1169","F","20s","NE",3.17e+14,"veridicality-pilot2","marry","alanae","go","MV",3,7,""
"1170","F","20s","NE",3.17e+14,"veridicality-pilot2","painter","alanae","jul1","EV",5,7,""
"1171","F","20s","NE",3.17e+14,"veridicality-pilot2","come","moreu","go","MV",2,4,""
"1172","F","20s","NE",3.17e+14,"veridicality-pilot2","marry","alanae","jul1","MV",2,6,""
"1173","F","20s","NE",3.17e+14,"veridicality-pilot2","come","ggameok","jul1","ES",5,7,""
"1174","F","20s","NE",3.17e+14,"veridicality-pilot2","painter","gieok","go","MV",3,3,""
"1175","F","20s","NE",3.17e+14,"veridicality-pilot2","come","al","go","MV",3,3,""
"1176","F","20s","NE",3.17e+14,"veridicality-pilot2","painter","alanae","go","ES",4,2,""
"1177","F","20s","NE",3.17e+14,"veridicality-pilot2","come","ggameok","go","EV",3,3,""
"1178","F","20s","NE",3.17e+14,"veridicality-pilot2","come","al","jul1","MV",5,7,""
"1179","F","20s","NE",3.17e+14,"veridicality-pilot2","painter","ggameok","jul1","MV",6,6,""
"1180","F","20s","NE",3.17e+14,"veridicality-pilot2","painter","mit","jul1","EV",6,2,""
"1181","F","20s","NE",3.17e+14,"veridicality-pilot2","come","gieok","jul1","ES",2,3,""
"1182","F","20s","NE",3.17e+14,"veridicality-pilot2","come","moreu","jul1","MV",7,7,""
"1183","F","20s","NE",3.17e+14,"veridicality-pilot2","come","gieok","go","EV",7,1,""
"1184","F","20s","NE",3.17e+14,"veridicality-pilot2","marry","mit","jul1","MV",2,2,""
"1185","F","20s","NE",3.17e+14,"veridicality-pilot2","marry","al","jul1","ES",6,1,""
"1186","F","20s","NE",3.17e+14,"veridicality-pilot2","marry","mit","go","MV",6,2,""
"1187","F","20s","NE",3.17e+14,"veridicality-pilot2","painter","mit","go","ES",6,1,""
"1188","F","20s","NE",3.17e+14,"veridicality-pilot2","marry","moreu","jul1","ES",5,7,""
"1189","F","20s","NE",3.17e+14,"veridicality-pilot2","painter","gieok","jul1","MV",5,4,""
"1190","F","20s","NE",3.17e+14,"veridicality-pilot2","marry","al","go","EV",5,5,""
"1191","F","20s","NE",3.17e+14,"veridicality-pilot2","marry","moreu","go","EV",3,6,""
"1192","F","20s","NE",3.17e+14,"veridicality-pilot2","painter","ggameok","go","MV",4,6,""
"1193","F","20s","nonUS",3.58e+13,"veridicality-pilot2","marry","mit","go","MV",7,2,""
"1194","F","20s","nonUS",3.58e+13,"veridicality-pilot2","come","gieok","jul2","ES",2,3,""
"1195","F","20s","nonUS",3.58e+13,"veridicality-pilot2","come","al","jul2","MV",7,5,""
"1196","F","20s","nonUS",3.58e+13,"veridicality-pilot2","marry","moreu","go","EV",3,6,""
"1197","F","20s","nonUS",3.58e+13,"veridicality-pilot2","come","moreu","go","MV",1,5,""
"1198","F","20s","nonUS",3.58e+13,"veridicality-pilot2","come","al","go","MV",3,3,""
"1199","F","20s","nonUS",3.58e+13,"veridicality-pilot2","painter","alanae","jul2","EV",6,6,""
"1200","F","20s","nonUS",3.58e+13,"veridicality-pilot2","come","ggameok","go","EV",3,5,""
"1201","F","20s","nonUS",3.58e+13,"veridicality-pilot2","marry","moreu","jul2","ES",7,7,""
"1202","F","20s","nonUS",3.58e+13,"veridicality-pilot2","painter","mit","go","ES",7,3,""
"1203","F","20s","nonUS",3.58e+13,"veridicality-pilot2","marry","alanae","jul2","MV",7,6,""
"1204","F","20s","nonUS",3.58e+13,"veridicality-pilot2","marry","alanae","go","MV",7,7,""
"1205","F","20s","nonUS",3.58e+13,"veridicality-pilot2","marry","al","jul2","ES",7,2,""
"1206","F","20s","nonUS",3.58e+13,"veridicality-pilot2","painter","gieok","jul2","MV",3,5,""
"1207","F","20s","nonUS",3.58e+13,"veridicality-pilot2","painter","alanae","go","ES",7,5,""
"1208","F","20s","nonUS",3.58e+13,"veridicality-pilot2","painter","ggameok","go","MV",3,6,""
"1209","F","20s","nonUS",3.58e+13,"veridicality-pilot2","marry","mit","jul2","MV",2,2,""
"1210","F","20s","nonUS",3.58e+13,"veridicality-pilot2","painter","mit","jul2","EV",2,2,""
"1211","F","20s","nonUS",3.58e+13,"veridicality-pilot2","come","ggameok","jul2","ES",6,6,""
"1212","F","20s","nonUS",3.58e+13,"veridicality-pilot2","painter","ggameok","jul2","MV",6,6,""
"1213","F","20s","nonUS",3.58e+13,"veridicality-pilot2","marry","al","go","EV",7,3,""
"1214","F","20s","nonUS",3.58e+13,"veridicality-pilot2","come","moreu","jul2","MV",7,7,""
"1215","F","20s","nonUS",3.58e+13,"veridicality-pilot2","painter","gieok","go","MV",7,5,""
"1216","F","20s","nonUS",3.58e+13,"veridicality-pilot2","come","gieok","go","EV",7,5,""
"1217","F","20s","OT",8.04e+14,"veridicality-pilot2","painter","al","go","ES",7,1,""
"1218","F","20s","OT",8.04e+14,"veridicality-pilot2","marry","gieok","go","ES",7,2,""
"1219","F","20s","OT",8.04e+14,"veridicality-pilot2","painter","mit","jul2","MV",7,1,""
"1220","F","20s","OT",8.04e+14,"veridicality-pilot2","painter","mit","go","MV",6,1,""
"1221","F","20s","OT",8.04e+14,"veridicality-pilot2","come","alanae","go","EV",6,5,""
"1222","F","20s","OT",8.04e+14,"veridicality-pilot2","come","ggameok","jul2","MV",6,5,""
"1223","F","20s","OT",8.04e+14,"veridicality-pilot2","painter","alanae","go","MV",6,5,""
"1224","F","20s","OT",8.04e+14,"veridicality-pilot2","marry","al","go","MV",6,2,""
"1225","F","20s","OT",8.04e+14,"veridicality-pilot2","marry","gieok","jul2","EV",5,2,""
"1226","F","20s","OT",8.04e+14,"veridicality-pilot2","come","ggameok","go","MV",2,5,""
"1227","F","20s","OT",8.04e+14,"veridicality-pilot2","painter","moreu","go","ES",2,2,""
"1228","F","20s","OT",8.04e+14,"veridicality-pilot2","marry","moreu","jul2","MV",6,6,""
"1229","F","20s","OT",8.04e+14,"veridicality-pilot2","painter","alanae","jul2","MV",5,6,""
"1230","F","20s","OT",8.04e+14,"veridicality-pilot2","come","mit","go","EV",6,2,""
"1231","F","20s","OT",8.04e+14,"veridicality-pilot2","marry","ggameok","go","ES",1,5,""
"1232","F","20s","OT",8.04e+14,"veridicality-pilot2","come","mit","jul2","ES",4,1,""
"1233","F","20s","OT",8.04e+14,"veridicality-pilot2","marry","ggameok","jul2","EV",2,5,""
"1234","F","20s","OT",8.04e+14,"veridicality-pilot2","painter","al","jul2","EV",7,2,""
"1235","F","20s","OT",8.04e+14,"veridicality-pilot2","come","alanae","jul2","ES",2,1,""
"1236","F","20s","OT",8.04e+14,"veridicality-pilot2","marry","al","jul2","MV",5,2,""
"1237","F","20s","OT",8.04e+14,"veridicality-pilot2","come","gieok","go","MV",7,4,""
"1238","F","20s","OT",8.04e+14,"veridicality-pilot2","painter","moreu","jul2","EV",5,5,""
"1239","F","20s","OT",8.04e+14,"veridicality-pilot2","marry","moreu","go","MV",1,4,""
"1240","F","20s","OT",8.04e+14,"veridicality-pilot2","come","gieok","jul2","MV",1,2,""
"1241","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","marry","ggameok","jul1","EV",1,7,""
"1242","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","come","ggameok","go","MV",1,6,""
"1243","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","marry","ggameok","go","ES",1,6,""
"1244","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","come","alanae","jul1","ES",4,7,""
"1245","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","painter","mit","go","MV",6,1,""
"1246","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","painter","moreu","jul1","EV",7,7,""
"1247","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","come","alanae","go","EV",3,5,""
"1248","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","painter","alanae","go","MV",6,7,""
"1249","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","come","gieok","go","MV",6,1,""
"1250","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","come","gieok","jul1","MV",1,3,""
"1251","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","marry","gieok","go","ES",7,1,""
"1252","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","marry","gieok","jul1","EV",2,1,""
"1253","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","marry","al","go","MV",3,1,""
"1254","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","come","mit","jul1","ES",3,1,""
"1255","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","come","ggameok","jul1","MV",5,7,""
"1256","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","marry","al","jul1","MV",2,1,""
"1257","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","come","mit","go","EV",6,1,""
"1258","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","marry","moreu","go","MV",1,7,""
"1259","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","painter","moreu","go","ES",1,5,""
"1260","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","painter","alanae","jul1","MV",6,7,""
"1261","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","painter","mit","jul1","MV",2,1,""
"1262","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","painter","al","go","ES",7,1,""
"1263","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","painter","al","jul1","EV",7,1,""
"1264","NB","20s","nonUS",2.47e+13,"veridicality-pilot2","marry","moreu","jul1","MV",2,6,""
"1265","F","20s","MA",7.21e+14,"veridicality-pilot2","painter","ggameok","go","ES",1,5,""
"1266","F","20s","MA",7.21e+14,"veridicality-pilot2","painter","moreu","jul2","MV",7,7,""
"1267","F","20s","MA",7.21e+14,"veridicality-pilot2","marry","gieok","jul2","MV",3,6,""
"1268","F","20s","MA",7.21e+14,"veridicality-pilot2","painter","gieok","jul2","EV",3,1,""
"1269","F","20s","MA",7.21e+14,"veridicality-pilot2","marry","ggameok","jul2","MV",2,7,""
"1270","F","20s","MA",7.21e+14,"veridicality-pilot2","painter","al","jul2","MV",6,3,""
"1271","F","20s","MA",7.21e+14,"veridicality-pilot2","come","alanae","jul2","MV",2,4,""
"1272","F","20s","MA",7.21e+14,"veridicality-pilot2","painter","al","go","MV",5,4,""
"1273","F","20s","MA",7.21e+14,"veridicality-pilot2","marry","gieok","go","MV",7,4,""
"1274","F","20s","MA",7.21e+14,"veridicality-pilot2","marry","mit","jul2","ES",7,1,""
"1275","F","20s","MA",7.21e+14,"veridicality-pilot2","painter","moreu","go","MV",1,4,""
"1276","F","20s","MA",7.21e+14,"veridicality-pilot2","come","alanae","go","MV",3,6,""
"1277","F","20s","MA",7.21e+14,"veridicality-pilot2","marry","alanae","go","EV",5,7,""
"1278","F","20s","MA",7.21e+14,"veridicality-pilot2","come","al","jul2","EV",7,1,""
"1279","F","20s","MA",7.21e+14,"veridicality-pilot2","painter","ggameok","jul2","EV",1,6,""
"1280","F","20s","MA",7.21e+14,"veridicality-pilot2","painter","gieok","go","ES",7,1,""
"1281","F","20s","MA",7.21e+14,"veridicality-pilot2","come","mit","go","MV",7,4,""
"1282","F","20s","MA",7.21e+14,"veridicality-pilot2","marry","mit","go","EV",7,1,""
"1283","F","20s","MA",7.21e+14,"veridicality-pilot2","come","al","go","ES",6,4,""
"1284","F","20s","MA",7.21e+14,"veridicality-pilot2","marry","alanae","jul2","ES",5,4,""
"1285","F","20s","MA",7.21e+14,"veridicality-pilot2","come","mit","jul2","MV",5,4,""
"1286","F","20s","MA",7.21e+14,"veridicality-pilot2","come","moreu","go","ES",5,6,""
"1287","F","20s","MA",7.21e+14,"veridicality-pilot2","come","moreu","jul2","EV",7,7,""
"1288","F","20s","MA",7.21e+14,"veridicality-pilot2","marry","ggameok","go","MV",3,4,""
"1289","F","30s","nonUS",8.63e+14,"veridicality-pilot2","marry","alanae","jul1","MV",3,6,""
"1290","F","30s","nonUS",8.63e+14,"veridicality-pilot2","marry","alanae","go","MV",4,6,""
"1291","F","30s","nonUS",8.63e+14,"veridicality-pilot2","painter","gieok","jul1","MV",5,6,""
"1292","F","30s","nonUS",8.63e+14,"veridicality-pilot2","come","gieok","go","EV",7,3,""
"1293","F","30s","nonUS",8.63e+14,"veridicality-pilot2","painter","alanae","jul1","EV",3,7,""
"1294","F","30s","nonUS",8.63e+14,"veridicality-pilot2","come","al","go","MV",1,2,""
"1295","F","30s","nonUS",8.63e+14,"veridicality-pilot2","marry","moreu","go","EV",1,1,""
"1296","F","30s","nonUS",8.63e+14,"veridicality-pilot2","painter","gieok","go","MV",7,4,""
"1297","F","30s","nonUS",8.63e+14,"veridicality-pilot2","come","moreu","jul1","MV",2,6,""
"1298","F","30s","nonUS",8.63e+14,"veridicality-pilot2","come","moreu","go","MV",1,6,""
"1299","F","30s","nonUS",8.63e+14,"veridicality-pilot2","come","ggameok","go","EV",1,3,""
"1300","F","30s","nonUS",8.63e+14,"veridicality-pilot2","marry","al","jul1","ES",4,1,""
"1301","F","30s","nonUS",8.63e+14,"veridicality-pilot2","painter","ggameok","jul1","MV",3,7,""
"1302","F","30s","nonUS",8.63e+14,"veridicality-pilot2","painter","alanae","go","ES",5,7,""
"1303","F","30s","nonUS",8.63e+14,"veridicality-pilot2","marry","moreu","jul1","ES",5,1,""
"1304","F","30s","nonUS",8.63e+14,"veridicality-pilot2","painter","mit","jul1","EV",7,2,""
"1305","F","30s","nonUS",8.63e+14,"veridicality-pilot2","come","gieok","jul1","ES",1,1,""
"1306","F","30s","nonUS",8.63e+14,"veridicality-pilot2","marry","mit","go","MV",6,2,""
"1307","F","30s","nonUS",8.63e+14,"veridicality-pilot2","come","al","jul1","MV",3,1,""
"1308","F","30s","nonUS",8.63e+14,"veridicality-pilot2","marry","al","go","EV",7,2,""
"1309","F","30s","nonUS",8.63e+14,"veridicality-pilot2","come","ggameok","jul1","ES",1,6,""
"1310","F","30s","nonUS",8.63e+14,"veridicality-pilot2","painter","ggameok","go","MV",1,7,""
"1311","F","30s","nonUS",8.63e+14,"veridicality-pilot2","marry","mit","jul1","MV",1,2,""
"1312","M","20s","nonUS",2.57e+14,"veridicality-pilot2","marry","ggameok","jul1","MV",6,7,""
"1313","M","20s","nonUS",2.57e+14,"veridicality-pilot2","come","moreu","jul1","EV",7,7,""
"1314","M","20s","nonUS",2.57e+14,"veridicality-pilot2","painter","moreu","jul1","MV",7,7,""
"1315","M","20s","nonUS",2.57e+14,"veridicality-pilot2","come","mit","go","MV",7,3,""
"1316","M","20s","nonUS",2.57e+14,"veridicality-pilot2","marry","gieok","jul1","MV",6,7,""
"1317","M","20s","nonUS",2.57e+14,"veridicality-pilot2","painter","ggameok","jul1","EV",7,7,""
"1318","M","20s","nonUS",2.57e+14,"veridicality-pilot2","marry","gieok","go","MV",7,7,""
"1319","M","20s","nonUS",2.57e+14,"veridicality-pilot2","come","al","jul1","EV",7,1,""
"1320","M","20s","nonUS",2.57e+14,"veridicality-pilot2","painter","gieok","go","ES",7,1,""
"1321","M","20s","nonUS",2.57e+14,"veridicality-pilot2","painter","gieok","jul1","EV",5,2,""
"1322","M","20s","nonUS",2.57e+14,"veridicality-pilot2","marry","mit","jul1","ES",7,2,""
"1323","M","20s","nonUS",2.57e+14,"veridicality-pilot2","marry","alanae","go","EV",7,7,""
"1324","M","20s","nonUS",2.57e+14,"veridicality-pilot2","painter","al","go","MV",7,2,""
"1325","M","20s","nonUS",2.57e+14,"veridicality-pilot2","come","alanae","jul1","MV",6,7,""
"1326","M","20s","nonUS",2.57e+14,"veridicality-pilot2","painter","moreu","go","MV",4,6,""
"1327","M","20s","nonUS",2.57e+14,"veridicality-pilot2","come","moreu","go","ES",2,2,""
"1328","M","20s","nonUS",2.57e+14,"veridicality-pilot2","marry","ggameok","go","MV",6,2,""
"1329","M","20s","nonUS",2.57e+14,"veridicality-pilot2","come","mit","jul1","MV",7,2,""
"1330","M","20s","nonUS",2.57e+14,"veridicality-pilot2","marry","mit","go","EV",7,2,""
"1331","M","20s","nonUS",2.57e+14,"veridicality-pilot2","marry","alanae","jul1","ES",5,3,""
"1332","M","20s","nonUS",2.57e+14,"veridicality-pilot2","come","alanae","go","MV",6,7,""
"1333","M","20s","nonUS",2.57e+14,"veridicality-pilot2","come","al","go","ES",6,2,""
"1334","F","30s","nonUS",9.98e+13,"veridicality-pilot2","painter","gieok","go","ES",2,4,""
"1335","F","30s","nonUS",9.98e+13,"veridicality-pilot2","come","alanae","jul2","MV",6,6,""
"1336","F","30s","nonUS",9.98e+13,"veridicality-pilot2","painter","moreu","jul2","MV",5,7,""
"1337","F","30s","nonUS",9.98e+13,"veridicality-pilot2","come","al","jul2","EV",5,2,""
"1338","F","30s","nonUS",9.98e+13,"veridicality-pilot2","marry","mit","go","EV",6,2,""
"1339","F","30s","nonUS",9.98e+13,"veridicality-pilot2","marry","gieok","go","MV",5,5,""
"1340","F","30s","nonUS",9.98e+13,"veridicality-pilot2","come","mit","jul2","MV",5,4,""
"1341","F","30s","nonUS",9.98e+13,"veridicality-pilot2","marry","mit","jul2","ES",5,2,""
"1342","F","30s","nonUS",9.98e+13,"veridicality-pilot2","come","al","go","ES",5,2,""
"1343","F","30s","nonUS",9.98e+13,"veridicality-pilot2","come","alanae","go","MV",5,5,""
"1344","F","30s","nonUS",9.98e+13,"veridicality-pilot2","painter","ggameok","go","ES",3,5,""
"1345","F","30s","nonUS",9.98e+13,"veridicality-pilot2","painter","gieok","jul2","EV",4,3,""
"1346","F","30s","nonUS",9.98e+13,"veridicality-pilot2","come","mit","go","MV",6,4,""
"1347","F","30s","nonUS",9.98e+13,"veridicality-pilot2","come","moreu","go","ES",2,6,""
"1348","F","30s","nonUS",9.98e+13,"veridicality-pilot2","marry","ggameok","jul2","MV",6,6,""
"1349","F","30s","nonUS",9.98e+13,"veridicality-pilot2","painter","ggameok","jul2","EV",6,7,""
"1350","F","30s","nonUS",9.98e+13,"veridicality-pilot2","come","moreu","jul2","EV",6,7,""
"1351","F","30s","nonUS",9.98e+13,"veridicality-pilot2","painter","al","jul2","MV",6,4,""
"1352","F","30s","nonUS",9.98e+13,"veridicality-pilot2","marry","alanae","jul2","ES",5,4,""
"1353","F","20s","non48",1.12e+14,"veridicality-pilot2","marry","mit","jul2","MV",3,3,""
"1354","F","20s","non48",1.12e+14,"veridicality-pilot2","come","gieok","go","ES",2,3,""
"1355","F","20s","non48",1.12e+14,"veridicality-pilot2","painter","alanae","go","EV",4,6,""
"1356","F","20s","non48",1.12e+14,"veridicality-pilot2","come","al","go","MV",5,3,""
"1357","F","20s","non48",1.12e+14,"veridicality-pilot2","marry","al","go","ES",5,3,""
"1358","F","20s","non48",1.12e+14,"veridicality-pilot2","come","moreu","jul2","MV",6,7,""
"1359","F","20s","non48",1.12e+14,"veridicality-pilot2","come","moreu","go","MV",2,5,""
"1360","F","20s","non48",1.12e+14,"veridicality-pilot2","painter","mit","go","EV",6,3,""
"1361","F","20s","non48",1.12e+14,"veridicality-pilot2","come","ggameok","jul2","EV",5,6,""
"1362","F","20s","non48",1.12e+14,"veridicality-pilot2","come","ggameok","go","ES",2,5,""
"1363","F","20s","non48",1.12e+14,"veridicality-pilot2","painter","alanae","jul2","ES",3,6,""
"1364","F","20s","non48",1.12e+14,"veridicality-pilot2","marry","alanae","go","MV",3,5,""
"1365","F","20s","non48",1.12e+14,"veridicality-pilot2","painter","gieok","go","MV",6,3,""
"1366","F","20s","non48",1.12e+14,"veridicality-pilot2","painter","gieok","jul2","MV",5,6,""
"1367","F","20s","non48",1.12e+14,"veridicality-pilot2","come","gieok","jul2","EV",3,6,""
"1368","F","20s","non48",1.12e+14,"veridicality-pilot2","painter","mit","jul2","ES",3,2,""
"1369","F","20s","non48",1.12e+14,"veridicality-pilot2","marry","moreu","go","ES",2,5,""
"1370","F","20s","non48",1.12e+14,"veridicality-pilot2","marry","mit","go","MV",6,2,""
"1371","F","20s","non48",1.12e+14,"veridicality-pilot2","come","al","jul2","MV",5,2,""
"1372","F","20s","non48",1.12e+14,"veridicality-pilot2","marry","alanae","jul2","MV",2,6,""
"1373","F","20s","non48",1.12e+14,"veridicality-pilot2","marry","moreu","jul2","EV",6,7,""
"1374","F","20s","non48",1.12e+14,"veridicality-pilot2","painter","ggameok","go","MV",2,6,""
"1375","F","20s","non48",1.12e+14,"veridicality-pilot2","marry","al","jul2","EV",6,2,""
"1376","F","20s","non48",1.12e+14,"veridicality-pilot2","painter","ggameok","jul2","MV",6,7,""
"1377","M","20s","nonUS",4.45e+13,"veridicality-pilot2","painter","gieok","jul2","EV",3,5,""
"1378","M","20s","nonUS",4.45e+13,"veridicality-pilot2","painter","al","jul2","MV",7,4,""
"1379","M","20s","nonUS",4.45e+13,"veridicality-pilot2","marry","ggameok","jul2","MV",6,7,""
"1380","M","20s","nonUS",4.45e+13,"veridicality-pilot2","come","mit","jul2","MV",6,3,""
"1381","M","20s","nonUS",4.45e+13,"veridicality-pilot2","marry","gieok","jul2","MV",3,4,""
"1382","M","20s","nonUS",4.45e+13,"veridicality-pilot2","come","moreu","go","ES",3,5,""
"1383","M","20s","nonUS",4.45e+13,"veridicality-pilot2","come","alanae","jul2","MV",7,6,""
"1384","M","20s","nonUS",4.45e+13,"veridicality-pilot2","painter","gieok","go","ES",5,4,""
"1385","M","20s","nonUS",4.45e+13,"veridicality-pilot2","come","mit","go","MV",7,3,""
"1386","M","20s","nonUS",4.45e+13,"veridicality-pilot2","marry","ggameok","go","MV",2,4,""
"1387","M","20s","nonUS",4.45e+13,"veridicality-pilot2","marry","mit","jul2","ES",5,4,""
"1388","M","20s","nonUS",4.45e+13,"veridicality-pilot2","marry","alanae","jul2","ES",3,5,""
"1389","M","20s","nonUS",4.45e+13,"veridicality-pilot2","come","al","jul2","EV",7,1,""
"1390","M","20s","nonUS",4.45e+13,"veridicality-pilot2","painter","ggameok","go","ES",2,4,""
"1391","M","20s","nonUS",4.45e+13,"veridicality-pilot2","marry","alanae","go","EV",3,5,""
"1392","M","20s","nonUS",4.45e+13,"veridicality-pilot2","come","al","go","ES",4,5,""
"1393","M","20s","nonUS",4.45e+13,"veridicality-pilot2","painter","moreu","jul2","MV",7,7,""
"1394","M","20s","nonUS",4.45e+13,"veridicality-pilot2","marry","gieok","go","MV",6,4,""
"1395","M","20s","nonUS",4.45e+13,"veridicality-pilot2","marry","mit","go","EV",7,3,""
"1396","M","20s","nonUS",4.45e+13,"veridicality-pilot2","painter","ggameok","jul2","EV",4,6,""
"1397","M","20s","nonUS",4.45e+13,"veridicality-pilot2","painter","al","go","MV",7,2,""
"1398","M","20s","nonUS",4.45e+13,"veridicality-pilot2","come","alanae","go","MV",3,4,""
"1399","M","20s","nonUS",4.45e+13,"veridicality-pilot2","come","moreu","jul2","EV",7,7,""
"1400","M","20s","nonUS",4.45e+13,"veridicality-pilot2","painter","moreu","go","MV",3,6,""
"1401","F","20s","nonUS",1.27e+14,"veridicality-pilot2","come","moreu","jul2","MV",6,6,""
"1402","F","20s","nonUS",1.27e+14,"veridicality-pilot2","come","ggameok","go","EV",2,4,""
"1403","F","20s","nonUS",1.27e+14,"veridicality-pilot2","marry","al","jul2","ES",6,3,""
"1404","F","20s","nonUS",1.27e+14,"veridicality-pilot2","painter","ggameok","jul2","MV",5,6,""
"1405","F","20s","nonUS",1.27e+14,"veridicality-pilot2","painter","ggameok","go","MV",2,5,""
"1406","F","20s","nonUS",1.27e+14,"veridicality-pilot2","marry","alanae","jul2","MV",3,5,""
"1407","F","20s","nonUS",1.27e+14,"veridicality-pilot2","painter","mit","go","ES",6,4,""
"1408","F","20s","nonUS",1.27e+14,"veridicality-pilot2","come","al","jul2","MV",7,6,""
"1409","F","20s","nonUS",1.27e+14,"veridicality-pilot2","come","moreu","go","MV",3,5,""
"1410","F","20s","nonUS",1.27e+14,"veridicality-pilot2","come","gieok","jul2","ES",3,3,""
"1411","F","20s","nonUS",1.27e+14,"veridicality-pilot2","marry","moreu","jul2","ES",6,6,""
"1412","F","20s","nonUS",1.27e+14,"veridicality-pilot2","painter","gieok","jul2","MV",5,6,""
"1413","F","20s","nonUS",1.27e+14,"veridicality-pilot2","painter","alanae","go","ES",3,5,""
"1414","F","20s","nonUS",1.27e+14,"veridicality-pilot2","come","al","go","MV",3,6,""
"1415","F","20s","nonUS",1.27e+14,"veridicality-pilot2","marry","moreu","go","EV",2,5,""
"1416","F","20s","nonUS",1.27e+14,"veridicality-pilot2","marry","mit","go","MV",5,4,""
"1417","F","20s","nonUS",1.27e+14,"veridicality-pilot2","marry","mit","jul2","MV",3,3,""
"1418","F","20s","nonUS",1.27e+14,"veridicality-pilot2","marry","alanae","go","MV",5,5,""
"1419","F","20s","nonUS",1.27e+14,"veridicality-pilot2","come","ggameok","jul2","ES",6,6,""
"1420","F","20s","nonUS",1.27e+14,"veridicality-pilot2","come","gieok","go","EV",5,4,""
"1421","F","20s","nonUS",1.27e+14,"veridicality-pilot2","painter","alanae","jul2","EV",3,4,""
